top_k_setting,model_kind,temperature,method,n,coverage,acc,acc_within1,acc_within2,mae,rmse,score_inv1p_abs
none,reasoning,0.1,trim_med_r2_mode,352,0.9943502824858758,0.3096590909090909,0.5681818181818182,0.7073863636363636,6.3352272727272725,28.37282230329837,0.5262864483178501
none,reasoning,0.1,trim_med_r3_median,352,0.9943502824858758,0.2840909090909091,0.5710227272727273,0.7102272727272727,6.349431818181818,28.376576848456608,0.5139987112797193
none,reasoning,0.1,trim_med_r3_mode,352,0.9943502824858758,0.30113636363636365,0.5625,0.6960227272727273,6.4289772727272725,28.437681068354614,0.5191280778437786
none,reasoning,0.1,window_w2_median,352,0.9943502824858758,0.29261363636363635,0.5653409090909091,0.7045454545454546,5.784090909090909,23.744616614757504,0.5154804164438196
none,reasoning,0.1,window_w2_mode,352,0.9943502824858758,0.30113636363636365,0.5653409090909091,0.6960227272727273,5.795454545454546,23.742462918883238,0.5187635989812163
none,reasoning,0.1,window_w3_median,352,0.9943502824858758,0.2840909090909091,0.5653409090909091,0.7159090909090909,5.786931818181818,23.780303633660587,0.5136493882038257
none,reasoning,0.1,window_w3_mode,352,0.9943502824858758,0.3068181818181818,0.5710227272727273,0.7017045454545454,5.798295454545454,23.785559503805892,0.5241174682022729
none,reasoning,0.4,adaptive_v2,353,0.9971751412429378,0.35694050991501414,0.6487252124645893,0.773371104815864,4.898016997167139,24.725976981244923,0.5775218426837425
none,reasoning,0.4,calib_map,353,0.9971751412429378,0.3597733711048159,0.6373937677053825,0.7762039660056658,4.929178470254958,24.733938331418962,0.5767684883893117
none,reasoning,0.4,centrality_k,353,0.9971751412429378,0.2521246458923513,0.5552407932011332,0.6855524079320113,388601.9773371105,7301046.137346936,0.4919925125800675
none,reasoning,0.4,iqr_fence_mode,353,0.9971751412429378,0.311614730878187,0.6062322946175638,0.7308781869688386,10.56657223796034,95.46083248245651,0.5385773452779786
none,reasoning,0.4,kde_mode_h1,353,0.9971751412429378,0.32011331444759206,0.6147308781869688,0.7365439093484419,10.028328611898017,94.73484690508721,0.5448352018665413
